date,odds,matchStatsUrl,opponent,tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Mar 17 2014,$1.135,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=A678,Horacio Zeballos,ATP World Tour Masters 1000 Miami,Kevin Anderson,Horacio Zeballos,Kevin Anderson,R64,65,8,76,90,70,31,70,75,,,,,,,86,39,0,62,68,47,9,,0,,,,,,,60,13,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2014&r=2&p=A678
Jun 17 2013,$1.634,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=741&y=2013&r=3&p=B747,Julien Benneteau,Eastbourne,Kevin Anderson,Julien Benneteau,Julien Benneteau,R32,97,8,57,61,41,22,41,100,,,,,,,52,26,5,73,77,62,38,,33,,,,,,,73,47,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=741&y=2013&r=3&p=B747
Jun 10 2013,$6.153,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224406,David Ferrer,French Open Slam,Kevin Anderson,David Ferrer,David Ferrer,Round of 16,105,5,71,56,28,24,28,0,25,41,,,186,164,48,27,1,52,76,71,44,72,35,28,11,,,179,148,73,52,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224406
Mar 3 2014,$5.209,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=5&p=F324,Roger Federer,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Roger Federer,Roger Federer,Q,69,3,59,71,31,21,31,0,,,,,,,55,17,3,64,78,88,28,,42,,,,,,,82,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=5&p=F324
Mar 3 2014,$4.426,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=A678,Stan Wawrinka,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Stan Wawrinka,Kevin Anderson,R16,140,12,63,71,42,26,42,50,,,,,,,60,42,5,42,73,45,28,,23,,,,,,,57,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=A678
Mar 3 2014,$1.226,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=A678,Evgeny Donskoy,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Evgeny Donskoy,Kevin Anderson,R32,108,14,64,70,50,41,50,55,,,,,,,63,45,1,58,58,48,29,,14,,,,,,,54,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=3&p=A678
Jun 10 2013,$2.337,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224311,Milos Raonic,French Open Slam,Kevin Anderson,Milos Raonic,Kevin Anderson,Round of 32,144,8,69,81,63,35,63,25,31,15,,,189,165,75,40,16,57,65,52,19,,25,50,38,,,197,168,60,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224311
Jun 10 2013,$1.107,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224222,Evgeny Donskoy,French Open Slam,Kevin Anderson,Evgeny Donskoy,Kevin Anderson,Round of 64,171,14,68,77,62,32,62,45,58,37,,,,,72,39,3,67,68,47,23,,0,44,36,,,,,61,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224222
Mar 3 2014,$1.376,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=A678,Lleyton Hewitt,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Lleyton Hewitt,Kevin Anderson,R64,110,7,63,78,53,26,53,9,,,,,,,69,33,2,53,73,58,21,,0,,,,,,,66,30,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=2&p=A678
Jun 10 2013,$1.061,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224144,Illya Marchenko,French Open Slam,Kevin Anderson,Illya Marchenko,Kevin Anderson,Round of 128,136,13,64,86,47,43,47,33,38,33,,,,,72,44,0,60,57,54,14,,50,21,35,,,,,56,28,http://www.tennisinsight.com/match_stats_popup.php?matchID=180224144
Jun 10 2013,$3.814,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=BA47,Tomas Berdych,ATP World Tour Masters 1000 Rome,Kevin Anderson,Tomas Berdych,Tomas Berdych,R16,84,4,52,71,44,19,44,20,,,,,,,58,30,5,55,80,56,28,,66,,,,,,,69,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=4&p=BA47
Feb 24 2014,$2.915,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=7&p=D875,Grigor Dimitrov,Acapulco,Kevin Anderson,Grigor Dimitrov,Grigor Dimitrov,F,178,13,68,71,51,30,51,40,,,,,,,65,30,7,68,69,69,28,,33,,,,,,,69,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=7&p=D875
Feb 24 2014,$2.752,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=6&p=A678,Alexandr Dolgopolov,Acapulco,Kevin Anderson,Alexandr Dolgopolov,Kevin Anderson,S,120,19,64,86,62,33,62,23,,,,,,,77,36,7,65,66,56,14,,100,,,,,,,63,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=6&p=A678
May 12 2013,$2.757,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=A678,Marin Cilic,ATP World Tour Masters 1000 Rome,Kevin Anderson,Marin Cilic,Kevin Anderson,R32,109,13,74,75,57,31,57,11,,,,,,,70,36,7,55,68,57,24,,0,,,,,,,63,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=3&p=A678
Feb 24 2014,$3.555,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=5&p=A678,David Ferrer,Acapulco,Kevin Anderson,David Ferrer,Kevin Anderson,Q,76,3,59,75,31,37,31,40,,,,,,,57,40,0,64,62,53,25,,50,,,,,,,59,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=5&p=A678
Feb 24 2014,$1.527,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=4&p=A678,Sam Querrey,Acapulco,Kevin Anderson,Sam Querrey,Kevin Anderson,R16,85,11,66,92,65,23,65,25,,,,,,,83,35,3,63,76,44,7,,0,,,,,,,64,16,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=4&p=A678
May 12 2013,$1.332,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=A678,Jurgen Melzer,ATP World Tour Masters 1000 Rome,Kevin Anderson,Jurgen Melzer,Kevin Anderson,R64,73,5,65,73,68,63,68,62,,,,,,,71,56,2,57,36,54,26,,0,,,,,,,43,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=A678
May 12 2013,$3.510,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=BA47,Tomas Berdych,ATP World Tour Masters 1000 Madrid,Kevin Anderson,Tomas Berdych,Tomas Berdych,R16,113,13,69,70,40,28,40,66,,,,,,,60,36,10,63,71,50,29,,33,,,,,,,63,39,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=BA47
May 5 2013,$2.760,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=A678,Juan Monaco,ATP World Tour Masters 1000 Madrid,Kevin Anderson,Juan Monaco,Kevin Anderson,R32,145,8,62,75,42,39,42,57,,,,,,,63,39,2,75,60,60,24,,57,,,,,,,60,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=A678
Feb 24 2014,$1.313,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=3&p=A678,Stephane Robert,Acapulco,Kevin Anderson,Stephane Robert,Kevin Anderson,R32,85,8,66,85,61,20,61,33,,,,,,,77,31,7,46,80,58,14,,0,,,,,,,68,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=807&y=2014&r=3&p=A678
Feb 17 2014,$3.571,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=7&p=C977,Marin Cilic,Delray Beach,Kevin Anderson,Marin Cilic,Marin Cilic,F,189,18,60,75,40,24,40,23,,,,,,,61,34,16,53,75,52,25,,28,,,,,,,65,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=7&p=C977
May 5 2013,$1.252,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=A678,Jesse Levine,ATP World Tour Masters 1000 Madrid,Kevin Anderson,Jesse Levine,Kevin Anderson,R64,53,11,68,88,83,50,83,66,,,,,,,86,51,4,61,50,47,11,,0,,,,,,,48,13,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=A678
Feb 17 2014,$1.621,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=6&p=A678,Steve Johnson,Delray Beach,Kevin Anderson,Steve Johnson,Kevin Anderson,S,76,13,62,85,47,30,47,37,,,,,,,71,40,6,60,69,45,14,,0,,,,,,,60,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=6&p=A678
Feb 17 2014,$1.521,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=5&p=A678,Marinko Matosevic,Delray Beach,Kevin Anderson,Marinko Matosevic,Kevin Anderson,Q,144,10,61,77,63,26,63,30,,,,,,,72,40,9,49,73,45,22,,20,,,,,,,59,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=5&p=A678
May 5 2013,$3.487,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=3&p=C977,Marin Cilic,ATP World Tour Masters 1000 Monte Carlo,Kevin Anderson,Marin Cilic,Marin Cilic,R32,75,2,70,61,27,9,27,100,,,,,,,51,27,4,45,90,57,38,,57,,,,,,,72,48,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=3&p=C977
Apr 15 2013,$1.752,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=A678,Jerzy Janowicz,ATP World Tour Masters 1000 Monte Carlo,Kevin Anderson,Jerzy Janowicz,Kevin Anderson,R64,108,6,60,66,67,17,67,37,,,,,,,67,35,8,51,82,45,33,,33,,,,,,,64,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2013&r=2&p=A678
Apr 15 2013,$1.761,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=7&p=R419,Tommy Robredo,Casablanca,Kevin Anderson,Tommy Robredo,Tommy Robredo,F,139,5,64,70,61,21,61,28,,,,,,,67,31,3,56,78,54,29,,66,,,,,,,68,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=7&p=R419
Feb 17 2014,$1.611,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=4&p=A678,Ivo Karlovic,Delray Beach,Kevin Anderson,Ivo Karlovic,Kevin Anderson,R16,4,1,60,100,50,100,50,0,,,,,,,80,100,0,33,0,0,0,,0,,,,,,,0,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=4&p=A678
Feb 17 2014,$1.372,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=3&p=A678,Tim Smyczek,Delray Beach,Kevin Anderson,Tim Smyczek,Kevin Anderson,R32,107,11,61,81,53,34,53,33,,,,,,,70,41,2,59,65,48,18,,50,,,,,,,58,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=3&p=A678
Apr 8 2013,$1.743,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=6&p=A678,Martin Klizan,Casablanca,Kevin Anderson,Martin Klizan,Kevin Anderson,S,121,8,64,71,48,39,48,33,,,,,,,63,43,4,57,60,51,28,,27,,,,,,,56,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=6&p=A678
Jan 13 2014,$6.753,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704405,Tomas Berdych,Australian Open Slam,Kevin Anderson,Tomas Berdych,Tomas Berdych,Round of 16,118,16,72,63,38,11,38,0,31,30,6,19,194,171,56,24,4,52,89,62,37,63,29,38,17,15,18,193,153,76,44,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704405
Apr 8 2013,$1.276,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=5&p=A678,Grega Zemlja,Casablanca,Kevin Anderson,Grega Zemlja,Kevin Anderson,Q,89,7,53,73,54,33,54,60,,,,,,,64,37,2,36,66,59,26,,14,,,,,,,62,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=5&p=A678
Apr 8 2013,$1.544,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=4&p=A678,Pablo Carreno Busta,Casablanca,Kevin Anderson,Pablo Carreno Busta,Kevin Anderson,R16,62,8,71,84,53,34,53,66,,,,,,,76,47,2,54,65,37,15,,50,,,,,,,52,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=360&y=2013&r=4&p=A678
Jan 13 2014,$1.564,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704310,Edouard Roger-Vasselin,Australian Open Slam,Kevin Anderson,Edouard Roger-Vasselin,Kevin Anderson,Round of 32,234,27,67,76,52,28,52,25,82,69,22,30,198,171,68,35,8,74,72,44,24,,43,43,34,17,29,177,143,65,32,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704310
Jan 13 2014,$1.452,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704219,Dominic Thiem,Australian Open Slam,Kevin Anderson,Dominic Thiem,Kevin Anderson,Round of 64,107,15,65,83,64,24,64,60,30,22,12,15,199,174,76,34,10,59,76,52,17,,0,28,21,2,5,190,150,66,24,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704219
Jan 13 2014,$1.340,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704137,Jiri Vesely,Australian Open Slam,Kevin Anderson,Jiri Vesely,Kevin Anderson,Round of 128,229,21,63,83,52,25,52,21,21,9,,,,,71,31,16,57,75,61,17,,33,16,10,,,,,69,29,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704137
Apr 8 2013,$1.883,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=T742,Janko Tipsarevic,ATP World Tour Masters 1000 Miami,Kevin Anderson,Janko Tipsarevic,Janko Tipsarevic,R32,148,6,60,75,30,26,30,42,,,,,,,57,36,4,40,73,56,25,,55,,,,,,,63,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=T742
Jan 6 2014,$1.384,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=301&y=2014&r=4&p=J386,Steve Johnson,Auckland,Kevin Anderson,Steve Johnson,Steve Johnson,R16,77,11,59,67,73,20,73,0,,,,,,,70,29,6,63,79,56,32,,33,,,,,,,70,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=301&y=2014&r=4&p=J386
Dec 30 2013,$5.989,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=F324,Roger Federer,ATP World Tour Masters 1000 Paris,Kevin Anderson,Roger Federer,Roger Federer,R32,83,9,58,71,40,25,40,16,,,,,,,58,32,7,62,74,56,28,,37,,,,,,,67,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=3&p=F324
Mar 18 2013,$1.201,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=A678,Horacio Zeballos,ATP World Tour Masters 1000 Miami,Kevin Anderson,Horacio Zeballos,Kevin Anderson,R64,80,9,76,86,61,37,61,22,,,,,,,80,40,3,51,62,56,13,,0,,,,,,,59,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=A678
Mar 18 2013,$4.915,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=5&p=BA47,Tomas Berdych,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Tomas Berdych,Tomas Berdych,Q,91,8,65,67,52,22,52,0,,,,,,,62,30,5,53,77,61,32,,28,,,,,,,69,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=5&p=BA47
Dec 30 2013,$2.727,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=A678,Mikhail Youzhny,ATP World Tour Masters 1000 Paris,Kevin Anderson,Mikhail Youzhny,Kevin Anderson,R64,111,9,63,76,52,21,52,42,,,,,,,67,40,1,50,78,40,23,,50,,,,,,,59,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2013&r=2&p=A678
Dec 30 2013,$1.759,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=3&p=BD06,Roberto Bautista Agut,Valencia,Kevin Anderson,Roberto Bautista Agut,Roberto Bautista Agut,R32,146,15,65,74,54,36,54,12,,,,,,,67,34,2,66,63,68,25,,50,,,,,,,65,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=573&y=2013&r=3&p=BD06
Mar 6 2013,$1.513,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=A678,Gilles Simon,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Gilles Simon,Kevin Anderson,R16,108,4,54,69,66,34,66,42,,,,,,,68,40,1,55,65,52,30,,75,,,,,,,60,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=A678
Mar 6 2013,$1.488,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=A678,Jarkko Nieminen,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Jarkko Nieminen,Kevin Anderson,R32,61,5,55,95,57,50,57,50,,,,,,,79,45,1,47,50,59,4,,0,,,,,,,54,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=A678
Oct 21 2013,$1.246,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=4&p=D750,Kenny De Schepper,Stockholm,Kevin Anderson,Kenny De Schepper,Kenny De Schepper,R16,134,13,63,85,44,28,44,14,,,,,,,70,33,20,67,71,57,15,,20,,,,,,,66,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=2013&r=4&p=D750
Oct 14 2013,$3.323,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=W367,Stan Wawrinka,ATP World Tour Masters 1000 Shanghai,Kevin Anderson,Stan Wawrinka,Stan Wawrinka,R32,136,21,66,70,52,18,52,66,,,,,,,64,25,14,52,81,66,30,,18,,,,,,,74,35,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=3&p=W367
Mar 6 2013,$4.328,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=A678,David Ferrer,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,David Ferrer,Kevin Anderson,R64,116,6,60,69,50,38,50,57,,,,,,,61,40,2,64,61,54,30,,50,,,,,,,59,38,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=A678
Mar 6 2013,$1.205,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=1&p=A678,Victor Hanescu,ATP World Tour Masters 1000 Indian Wells,Kevin Anderson,Victor Hanescu,Kevin Anderson,R128,89,7,66,77,72,32,72,50,,,,,,,75,38,4,77,67,40,22,,100,,,,,,,61,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=1&p=A678
Oct 6 2013,$1.254,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=A678,Victor Hanescu,ATP World Tour Masters 1000 Shanghai,Kevin Anderson,Victor Hanescu,Kevin Anderson,R64,143,18,65,83,61,25,61,0,,,,,,,75,28,9,76,74,60,16,,25,,,,,,,71,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=5014&y=2013&r=2&p=A678
Oct 6 2013,$1.300,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=3&p=L797,Lukas Lacko,Tokyo,Kevin Anderson,Lukas Lacko,Lukas Lacko,R32,94,5,50,80,56,17,56,100,,,,,,,68,29,4,67,82,45,20,,66,,,,,,,70,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=329&y=2013&r=3&p=L797
