tournament,player1,player2,winner,t_round,duration,p1Aces,p1FirstServePercentage,p1FirstServePointsWonPercentage,p1SecondServePointsWon,p1FirstReturnPointsWon,p1SecondReturnPointsWon,p1BreakPointsWon,p1Winners,p1UnforcedErrors,p1NetApproaches,p1PointsWonAtNet,p1AverageFirstServeSpeed,p1AverageSecondServeSpeed,p1ServePointsWon,p1ReturnPointsWon,p2Aces,p2FirstServePercentage,p2FirstServePointsWonPercentage,p2SecondServePointsWon,p2FirstReturnPointsWon,p2SecondReturnPointsWon,p2BreakPointsWon,p2Winners,p2UnforcedErrors,p2NetApproaches,p2PointsWonAtNet,p2AverageFirstServeSpeed,p2AverageSecondServeSpeed,p2ServePointsWon,p2ReturnPointsWon,urlVisited
Sao Paulo,Tommy Haas,Horacio Zeballos,Tommy Haas,Q,102,10,53,86,65,21,65,50,,,,,,,76,36,7,60,78,41,13,,16,,,,,,,63,23,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=533&y=2014&r=5&p=H355
Sao Paulo,Tommy Haas,Paolo Lorenzi,Paolo Lorenzi,S,62,2,58,71,40,20,40,0,,,,,,,58,30,6,47,80,59,28,,66,,,,,,,69,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=533&y=2014&r=6&p=L503
ATP World Tour Masters 1000 Indian Wells,Tommy Haas,Roger Federer,Roger Federer,R16,84,3,65,68,41,17,41,20,,,,,,,59,30,7,64,82,45,31,,27,,,,,,,69,40,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2014&r=4&p=F324
Munich,Tommy Haas,Andreas Seppi,Tommy Haas,Q,116,3,65,69,58,30,58,42,,,,,,,65,37,8,56,69,53,30,,40,,,,,,,62,34,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2014&r=5&p=H355
Munich,Tommy Haas,Alejandro Falla,Tommy Haas,R16,74,4,67,70,47,38,47,71,,,,,,,63,50,1,64,61,30,29,,28,,,,,,,50,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2014&r=4&p=H355
Munich,Tommy Haas,Martin Klizan,Martin Klizan,S,64,1,72,45,47,16,47,33,,,,,,,45,30,7,52,83,54,54,,50,,,,,,,69,54,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2014&r=6&p=K966
ATP World Tour Masters 1000 Madrid,Tommy Haas,Igor Sijsling,Igor Sijsling,R64,94,4,69,67,26,30,26,25,,,,,,,55,37,6,69,69,48,32,,62,,,,,,,62,44,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2014&r=2&p=SF36
ATP World Tour Masters 1000 Rome,Tommy Haas,Andreas Seppi,Tommy Haas,R64,108,6,61,67,58,40,58,83,,,,,,,64,43,5,47,60,52,32,,50,,,,,,,56,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2014&r=2&p=H355
ATP World Tour Masters 1000 Rome,Tommy Haas,Igor Sijsling,Tommy Haas,R32,80,2,64,83,65,37,65,42,,,,,,,77,42,4,67,62,48,16,,0,,,,,,,57,22,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2014&r=3&p=H355
ATP World Tour Masters 1000 Rome,Tommy Haas,Grigor Dimitrov,Grigor Dimitrov,Q,36,0,71,47,55,26,55,0,,,,,,,50,20,2,62,73,88,52,,25,,,,,,,79,50,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2014&r=5&p=D875
Delray Beach,Tommy Haas,Steve Johnson,Steve Johnson,R16,127,9,55,64,59,27,59,25,,,,,,,62,39,13,61,72,41,35,,40,,,,,,,60,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2014&r=4&p=J386
Vienna,Tommy Haas,Grega Zemlja,Grega Zemlja,Q,112,4,62,75,16,25,16,36,,,,,,,53,33,9,58,75,54,24,,75,,,,,,,66,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=337&y=2012&r=5&p=Z189
Auckland,Tommy Haas,Gael Monfils,Gael Monfils,Q,121,5,64,77,48,29,48,11,,,,,,,67,37,19,56,70,52,22,,33,,,,,,,62,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=301&y=2013&r=5&p=MC65
ATP World Tour Masters 1000 Rome,Tommy Haas,Stan Wawrinka,Tommy Haas,R16,120,7,66,75,59,38,59,35,,,,,,,70,45,8,50,61,47,24,,100,,,,,,,54,29,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2014&r=4&p=H355
Auckland,Tommy Haas,Igor Sijsling,Tommy Haas,R16,56,4,62,93,55,20,55,50,,,,,,,79,37,5,62,79,35,6,,100,,,,,,,62,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=301&y=2013&r=4&p=H355
San Jose,Tommy Haas,Jesse Levine,Tommy Haas,R16,55,7,69,73,92,46,92,50,,,,,,,79,46,1,63,53,52,26,,0,,,,,,,53,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=4&p=H355
San Jose,Tommy Haas,Steve Johnson,Tommy Haas,Q,66,5,62,81,65,42,65,33,,,,,,,75,46,4,66,57,45,18,,0,,,,,,,53,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=5&p=H355
San Jose,Tommy Haas,Milos Raonic,Milos Raonic,F,76,1,64,64,44,9,44,0,,,,,,,57,23,19,68,90,46,35,,42,,,,,,,76,42,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=7&p=R975
San Jose,Tommy Haas,John Isner,Tommy Haas,S,61,8,74,86,61,30,61,66,,,,,,,80,35,9,58,70,57,13,,0,,,,,,,64,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=424&y=2013&r=6&p=H355
Delray Beach,Tommy Haas,Igor Sijsling,Tommy Haas,R32,84,3,66,76,50,34,50,42,,,,,,,67,38,3,55,65,57,23,,42,,,,,,,61,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=3&p=H355
Delray Beach,Tommy Haas,Ernests Gulbis,Ernests Gulbis,S,135,1,51,65,61,25,61,20,,,,,,,63,34,7,69,74,47,34,,100,,,,,,,65,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=6&p=G858
Delray Beach,Tommy Haas,Ivan Dodig,Tommy Haas,Q,122,5,56,62,52,32,52,37,,,,,,,58,44,4,52,67,43,37,,62,,,,,,,56,41,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=5&p=H355
US Open Slam,Tommy Haas,Mikhail Youzhny,Mikhail Youzhny,Round of 32,149,5,50,71,42,25,42,44,31,58,25,41,181,149,57,36,9,57,75,49,29,58,58,30,24,12,21,165,141,64,43,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634303
ATP World Tour Masters 1000 Indian Wells,Tommy Haas,Juan Martin Del Potro,Juan Martin Del Potro,R16,66,1,50,62,25,19,25,0,,,,,,,43,27,4,60,80,58,37,,45,,,,,,,72,56,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=4&p=D683
Memphis,Tommy Haas,Evgeny Donskoy,Tommy Haas,R32,86,6,63,87,68,25,68,33,,,,,,,80,31,7,59,74,58,12,,0,,,,,,,68,19,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=3&p=H355
Delray Beach,Tommy Haas,Denis Istomin,Tommy Haas,R16,67,6,46,92,58,35,58,30,,,,,,,74,48,1,57,64,34,8,,0,,,,,,,51,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=499&y=2013&r=4&p=H355
ATP World Tour Masters 1000 Indian Wells,Tommy Haas,Nicolas Almagro,Tommy Haas,R32,155,14,52,76,60,27,60,33,,,,,,,68,36,11,47,72,55,23,,100,,,,,,,63,31,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=3&p=H355
ATP World Tour Masters 1000 Miami,Tommy Haas,Igor Sijsling,Tommy Haas,R64,90,5,50,80,69,23,69,40,,,,,,,75,39,11,54,76,41,19,,50,,,,,,,60,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=2&p=H355
ATP World Tour Masters 1000 Miami,Tommy Haas,Alexandr Dolgopolov,Tommy Haas,R32,77,13,64,76,52,35,52,80,,,,,,,67,49,4,52,64,36,23,,12,,,,,,,50,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=3&p=H355
US Open Slam,Tommy Haas,Paul-Henri Mathieu,Tommy Haas,Round of 128,94,14,59,90,52,36,52,75,38,13,5,5,186,164,75,44,7,56,64,44,10,,33,24,26,8,20,172,152,56,25,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634109
ATP World Tour Masters 1000 Miami,Tommy Haas,Novak Djokovic,Tommy Haas,R16,80,0,58,76,72,47,72,44,,,,,,,74,47,2,64,52,54,24,,100,,,,,,,52,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=4&p=H355
ATP World Tour Masters 1000 Miami,Tommy Haas,Gilles Simon,Tommy Haas,Q,64,2,68,82,69,39,69,50,,,,,,,78,48,0,46,60,44,17,,0,,,,,,,52,21,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2013&r=5&p=H355
Memphis,Tommy Haas,Feliciano Lopez,Feliciano Lopez,R16,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=402&y=2013&r=4&p=L397
Munich,Tommy Haas,Philipp Kohlschreiber,Tommy Haas,F,83,5,58,85,53,34,53,50,,,,,,,72,36,2,63,65,58,15,,50,,,,,,,63,27,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2013&r=7&p=H355
Munich,Tommy Haas,Ivan Dodig,Tommy Haas,S,90,6,55,75,56,37,56,30,,,,,,,67,43,4,56,62,48,24,,33,,,,,,,56,32,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=308&y=2013&r=6&p=H355
ATP World Tour Masters 1000 Madrid,Tommy Haas,Tommy Robredo,Tommy Haas,R32,101,5,70,65,54,49,54,50,,,,,,,62,47,1,72,50,57,34,,16,,,,,,,52,37,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=3&p=H355
ATP World Tour Masters 1000 Madrid,Tommy Haas,Andreas Seppi,Tommy Haas,R64,51,4,63,78,68,36,68,80,,,,,,,75,50,3,57,63,31,21,,0,,,,,,,50,25,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=2&p=H355
ATP World Tour Masters 1000 Indian Wells,Tommy Haas,Pablo Andujar,Tommy Haas,R64,99,8,58,74,54,27,54,33,,,,,,,66,38,4,56,72,46,25,,25,,,,,,,61,33,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2013&r=2&p=H355
ATP World Tour Masters 1000 Rome,Tommy Haas,Mikhail Youzhny,Mikhail Youzhny,R64,81,1,65,62,37,26,37,33,,,,,,,53,32,3,78,73,45,37,,40,,,,,,,67,46,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2013&r=2&p=Y061
Dusseldorf,Tommy Haas,Ivan Dodig,Tommy Haas,R16,119,2,63,67,55,28,55,66,,,,,,,63,38,6,60,71,47,32,,36,,,,,,,61,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6710&y=2013&r=4&p=H355
Dusseldorf,Tommy Haas,Jarkko Nieminen,Jarkko Nieminen,Q,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,0,0,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=6710&y=2013&r=5&p=N289
Halle,Tommy Haas,Roger Federer,Roger Federer,S,98,6,60,76,44,20,44,33,,,,,,,63,28,15,64,80,57,23,,22,,,,,,,71,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=6&p=F324
Halle,Tommy Haas,Gael Monfils,Tommy Haas,Q,114,4,64,86,56,27,56,37,,,,,,,75,33,14,74,72,48,13,,0,,,,,,,66,24,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=5&p=H355
US Open Slam,Tommy Haas,Yen-Hsun Lu,Tommy Haas,Round of 64,141,15,60,74,43,38,43,60,53,40,15,20,188,156,62,45,4,68,62,39,26,,31,23,34,11,23,185,157,55,38,http://www.tennisinsight.com/match_stats_popup.php?matchID=181634205
Halle,Tommy Haas,Ernests Gulbis,Tommy Haas,R16,108,5,69,88,57,25,57,5,,,,,,,79,36,15,66,75,41,11,,0,,,,,,,63,20,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=500&y=2013&r=4&p=H355
Stuttgart,Tommy Haas,Ernests Gulbis,Tommy Haas,R16,91,6,59,80,59,34,59,80,,,,,,,71,37,6,62,65,57,20,,25,,,,,,,62,28,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=321&y=2013&r=4&p=H355
ATP World Tour Masters 1000 Madrid,Tommy Haas,David Ferrer,David Ferrer,R16,130,2,58,70,54,27,54,50,,,,,,,64,28,7,72,72,68,29,,33,,,,,,,71,36,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2013&r=4&p=F401
Australian Open Slam,Tommy Haas,Guillermo Garcia-Lopez,Guillermo Garcia-Lopez,Round of 128,80,4,52,71,38,23,38,50,18,35,10,10,178,154,55,37,7,58,77,44,29,62,100,19,9,3,5,180,136,63,45,http://www.tennisinsight.com/match_stats_popup.php?matchID=183704140
